0,gat,gat,1,citeseer,3,64,0.5,2,0.001,0,0.747020485,164.6059524
1,gat,gat,1,citeseer,3,64,0.5,2,0.001,0,0.763589961,180.206062
2,gat,gat,1,citeseer,3,64,0.5,2,0.001,0,0.767843883,217.1601906
3,gat,gat,1,citeseer,3,64,0.5,2,0.001,0,0.774132781,177.6984473
4,gat,gat,1,citeseer,3,64,0.5,2,0.001,0,0.763408525,176.1294485
,,,,,,,,,,,0.763199127,0.010038222
