0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7762414657062887,216.1964776714643,0.001,32,32,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7625160510551532,213.719720184803,0.001,32,64,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7897828623856308,235.10316606362662,0.001,32,96,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7731986355907102,199.08379952112833,0.001,32,128,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7866002675220763,302.69110981623334,0.001,32,160,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7920409443130544,236.7263333996137,0.001,32,192,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7953338017753738,237.61583880583444,0.001,32,224,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7871054862142789,226.47789146502814,0.001,32,256,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7868528768681776,226.43155813217163,0.001,64,32,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7898097825354821,238.40756432215372,0.001,64,64,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7934065525485815,242.82319033145905,0.001,64,96,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7814981245254735,224.44877368211746,0.001,64,128,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7826258744895052,246.21275687217712,0.001,64,160,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7863771603251865,227.47227776050568,0.001,64,192,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7908689411252056,274.25816973050433,0.001,64,224,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7749713689949207,224.468820810318,0.001,64,256,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7840209848742435,234.87498275438944,0.001,96,32,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7829349061346688,259.13296008110046,0.001,96,64,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7760452786592499,205.2861878077189,0.001,96,96,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7868528768681776,217.68587317069372,0.001,96,128,64,15,64
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,2,0.001,0.0,0.7924602385569829,252.77007611592612,0.001,96,160,64,15,64
