0,fedpub,gnn_MaskedGCN,1,pubmed,3,256,0.5,1,0.01,0.0,0.8996773182639196,244667.59305318198
0,fedpub,gnn_MaskedGCN,1,pubmed,3,256,0.5,1,0.03,0.0,0.8937802590171872,240820.93741861978
1,fedpub,gnn_MaskedGCN,1,pubmed,3,256,0.5,1,0.03,0.0,0.888099837405393,250773.84069315591
0,fedpub,gnn_MaskedGCN,1,pubmed,3,256,0.5,1,0.01,0.0,0.8963903743315508,241884.4060719808
1,fedpub,gnn_MaskedGCN,1,pubmed,3,256,0.5,1,0.01,0.0,0.8995167338713091,241317.44941202799
2,fedpub,gnn_MaskedGCN,1,pubmed,3,256,0.5,1,0.01,0.0,0.8941848093808877,241445.99231465659
