0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0,0.807602851,636.4244328,0.01,64,64,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.888250127,644.8934112,0.01,256,64,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.887121127,689.153219,0.01,256,256,256,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.88678866,902.2665749,0.01,64,256,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.886432115,787.8189927,0.01,64,64,256,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.886083061,764.4976592,0.01,256,64,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0,0.885717667,510.0037899,0.01,256,64,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.883180837,622.4114307,0.01,256,64,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.881369937,662.2184845,0.01,256,64,256,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.881361332,666.5547775,0.01,256,256,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0,0.879472473,479.6261672,0.01,256,256,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.879471225,724.9210564,0.01,64,64,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.877712468,615.0587935,0.01,64,64,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.876308384,693.3984357,0.01,256,256,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.871537008,504.4191075,0.01,256,256,256,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0,0.869674343,474.7943429,0.01,256,64,256,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.86897336,663.7022777,0.01,64,64,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.868582016,473.0879446,0.01,256,64,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.867922074,573.4884307,0.01,256,64,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.86752237,547.0705041,0.01,64,256,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.866819269,737.3599565,0.01,64,256,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.865744531,566.8143487,0.01,256,256,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.864674407,504.0082164,0.01,256,64,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.03,0.0005,0.864578235,1554.493419,0.03,256,64,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.864535945,508.2948038,0.01,64,64,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.861704947,491.6186434,0.01,64,256,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0,0.861323457,525.5512187,0.01,64,256,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.861287409,591.758193,0.01,256,256,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.86092625,518.3278984,0.01,64,64,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.860678608,523.1673679,0.01,64,256,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.001,0,0.859864487,853.7149173,0.001,256,64,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.858767545,520.6301694,0.01,256,256,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.857708523,503.3214807,0.01,256,256,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.001,0,0.857354231,856.4371087,0.001,256,256,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.001,0,0.857351734,788.5596358,0.001,256,64,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.03,0,0.854779481,462.4658914,0.03,64,64,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.001,0,0.854411589,848.259589,0.001,256,256,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0.0005,0.853693016,519.4071353,0.01,256,64,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0,0.853303545,505.2778741,0.01,256,256,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.001,0,0.853277596,932.1818944,0.001,256,256,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0,0.85178532,665.5127741,0.01,64,256,64,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0,0.851563002,530.1653626,0.01,256,64,256,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0.0005,0.851086833,597.5392927,0.01,64,64,64,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,2,0.01,0.0005,0.850002866,690.04727,0.01,256,64,256,20,256
0,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.03,0,0.848979647,526.5932983,0.03,64,256,256,20,256
1,fedgsl,gnn_fedgsl_gcn,1,computers,3,64,0,1,0.01,0,0.848628342,540.9658004,0.01,64,256,256,20,256
