0,gpr,gpr,1,citeseer,3,64,0.5,2,0.001,0.0,0.7772442019969498,206.96431465943655
1,gpr,gpr,1,citeseer,3,64,0.5,2,0.001,0.0,0.7922223802854874,256.2456406354904
2,gpr,gpr,1,citeseer,3,64,0.5,2,0.001,0.0,0.7769082502019349,207.6472622950872
3,gpr,gpr,1,citeseer,3,64,0.5,2,0.001,0.0,0.7880248800560263,211.72432559728622
4,gpr,gpr,1,citeseer,3,64,0.5,2,0.001,0.0,0.7811621727304585,216.20763395229974
