1,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7847491380492198,54.974583595991135,0.01,64,256,64
2,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7816573332246435,50.51268073320389,0.01,64,256,64
3,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.774847427535643,47.04388374090195,0.01,64,256,64
4,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7929184698578969,38.094096046686175,0.01,64,256,64
0,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0005,0.7501258851254414,37.28990446925163,0.01,256,64,64
1,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0005,0.7770032337644948,38.63946363925934,0.01,256,64,64
2,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0005,0.765530515975677,43.79958399534225,0.01,256,64,64
3,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0005,0.7476019387652882,44.92872292995453,0.01,256,64,64
4,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0005,0.7461582472926407,41.90052662491799,0.01,256,64,64
0,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7402508282382387,44.13414784669876,0.01,64,64,64,10,64
1,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7538511270349761,44.66627734899521,0.01,64,64,64,10,64
2,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7600566668195633,41.38067454695702,0.01,64,64,64,10,64
3,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7757189184027933,39.40404777526855,0.01,64,64,64,10,64
4,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7353527859522725,50.58677211403847,0.01,64,64,64,10,64
0,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7544844574452171,44.80926300883293,0.01,64,64,64,10,64
1,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7276254958019486,51.435559207201,0.01,64,64,64,10,64
2,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7406938580427515,45.849381405115125,0.01,64,64,64,10,64
3,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7658078964375915,40.829202795028685,0.01,64,64,64,10,64
4,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7341080660870473,47.86046127676964,0.01,64,64,64,10,64
0,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,3,0.01,0.0005,0.7797280605484336,44.10674214959145,0.01,256,64,64,10,64
1,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,3,0.01,0.0005,0.7722148713700241,39.876502400636674,0.01,256,64,64,10,64
2,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,3,0.01,0.0005,0.7615990095505383,46.29657869338989,0.01,256,64,64,10,64
3,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,3,0.01,0.0005,0.7753550848686069,42.85482333302498,0.01,256,64,64,10,64
4,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,3,0.01,0.0005,0.7611432112501182,44.83082032203674,0.01,256,64,64,10,64
0,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7643569939645023,46.409115600585935,0.01,256,64,64,10,64
1,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7796645181509471,40.63215124607086,0.01,256,64,64,10,64
2,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7774650379685096,35.45069435238838,0.01,256,64,64,10,64
3,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7587814627307288,47.88019775748253,0.01,256,64,64,10,64
4,fedgsl,gnn_fedgsl_gcn,1,cora,10,64,0.5,1,0.01,0.0005,0.7754276062217199,43.18537754416466,0.01,256,64,64,10,64
0,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7967553215740775,45.030509752035144,0.01,256,64,64,5,64
1,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7899985235106343,36.22434966564178,0.01,256,64,64,5,64
2,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.8062707760558832,37.08244735002518,0.01,256,64,64,5,64
3,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7968513613782393,41.854926246404645,0.01,256,64,64,5,64
4,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7893948695537292,48.678549516201016,0.01,256,64,64,5,64
0,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7914219279399826,38.439921551942824,0.01,256,256,256,15,64
1,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7921046338868543,48.49329282045365,0.01,256,256,256,15,64
2,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7969009699627536,43.96455473303795,0.01,256,256,256,15,64
3,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.8004522141332686,37.52881647348404,0.01,256,256,256,15,64
4,fedgsl,gnn_fedgsl_gcn,1,cora,10,256,0.5,1,0.01,0.0,0.7866631634995791,40.3957606613636,0.01,256,256,256,15,64
